Жест,Уверенность,X_WRIST,Y_WRIST,Z_WRIST,X_THUMB_CMC,Y_THUMB_CMC,Z_THUMB_CMC,X_THUMB_MCP,Y_THUMB_MCP,Z_THUMB_MCP,X_THUMB_IP,Y_THUMB_IP,Z_THUMB_IP,X_THUMB_TIP,Y_THUMB_TIP,Z_THUMB_TIP,X_INDEX_FINGER_MCP,Y_INDEX_FINGER_MCP,Z_INDEX_FINGER_MCP,X_INDEX_FINGER_PIP,Y_INDEX_FINGER_PIP,Z_INDEX_FINGER_PIP,X_INDEX_FINGER_DIP,Y_INDEX_FINGER_DIP,Z_INDEX_FINGER_DIP,X_INDEX_FINGER_TIP,Y_INDEX_FINGER_TIP,Z_INDEX_FINGER_TIP,X_MIDDLE_FINGER_MCP,Y_MIDDLE_FINGER_MCP,Z_MIDDLE_FINGER_MCP,X_MIDDLE_FINGER_PIP,Y_MIDDLE_FINGER_PIP,Z_MIDDLE_FINGER_PIP,X_MIDDLE_FINGER_DIP,Y_MIDDLE_FINGER_DIP,Z_MIDDLE_FINGER_DIP,X_MIDDLE_FINGER_TIP,Y_MIDDLE_FINGER_TIP,Z_MIDDLE_FINGER_TIP,X_RING_FINGER_MCP,Y_RING_FINGER_MCP,Z_RING_FINGER_MCP,X_RING_FINGER_PIP,Y_RING_FINGER_PIP,Z_RING_FINGER_PIP,X_RING_FINGER_DIP,Y_RING_FINGER_DIP,Z_RING_FINGER_DIP,X_RING_FINGER_TIP,Y_RING_FINGER_TIP,Z_RING_FINGER_TIP,X_PINKY_MCP,Y_PINKY_MCP,Z_PINKY_MCP,X_PINKY_PIP,Y_PINKY_PIP,Z_PINKY_PIP,X_PINKY_DIP,Y_PINKY_DIP,Z_PINKY_DIP,X_PINKY_TIP,Y_PINKY_TIP,Z_PINKY_TIP
1,0.938142,0.056018910924221954,0.7280450458472555,0.707579893265619,0.09896219969120579,0.43199099864699914,0.5985909124371921,0.2516192487192236,0.21975749907346198,0.5288339171583725,0.4020725917283748,0.11545940630951856,0.47179756311492493,0.5400804583637461,0.0,0.412185860823084,0.4453117731062151,0.38751983812842206,0.5179828883736284,0.6686699466149775,0.35970770917387007,0.41120636190639515,0.8076788518167584,0.3707444480442553,0.3419295745207246,0.9347676704513534,0.390673953433942,0.29317979574625075,0.455393217408567,0.5993878298314378,0.5042653513459712,0.6709271686707794,0.5854097074538069,0.40071658024960527,0.8114123170822968,0.5938912221042106,0.3373882336042503,0.943981089075778,0.6013585967517764,0.29242010673438107,0.4199724847629184,0.80262042052058,0.48136163946476707,0.6194980351176231,0.7932433449699255,0.3759010162760684,0.7524880516010066,0.7975628219428187,0.33144334579584744,0.8848847284549654,0.79170559162645,0.3039691339749321,0.3591678300668195,1.0,0.4520310207194539,0.5187584257225165,0.99842049970655,0.35072482971339014,0.629019448527232,0.9968412214713447,0.3143851645372524,0.7411013489372181,0.9874819105802537,0.2941076106065217
1,0.9204566,0.2715983255626653,0.689615522428129,0.6710682098875262,0.3212572785738488,0.4700994724894536,0.6069787846122048,0.4312916701397421,0.2638635249135881,0.5425243474831698,0.5311967333966245,0.13043723945168345,0.48493513184253084,0.6226928044010812,0.0,0.4330837029741833,0.49172145104912135,0.3881139630623541,0.49849543020587334,0.6814754274047845,0.3954789758955934,0.4069905231561977,0.7109631911735892,0.42065377533225157,0.3556751025929208,0.7090926017538941,0.4493703539722421,0.32893179011247375,0.47304586732887843,0.577209769066643,0.48043972279723507,0.7284016744373347,0.6491852435609181,0.3902634700814705,0.6758179769272321,0.6469277625563856,0.3836008754830139,0.5833701569541435,0.6357211133038094,0.3887768765135701,0.44387289951102704,0.7682541057164476,0.4605771456273026,0.701222269973251,0.8363452926205897,0.3894188361724907,0.6305538265353068,0.8178983364960872,0.4382355638750756,0.5245182528608219,0.8009723167921123,0.48185786069474884,0.4061610373977157,0.9447201855867189,0.43530692231486545,0.6169764649973533,1.0,0.3913028217403737,0.5600949583934581,0.9647718649495061,0.43377261680907564,0.4623317633228077,0.9340669190374691,0.47040202955441457
1,0.9962225,0.35729951792574444,0.7095997845808313,0.7152461822930987,0.35609338098639326,0.4698638118403991,0.6013422548412802,0.4488166271186858,0.2737587265020417,0.5274315609046001,0.5115993172125601,0.14067292525308506,0.4653449568700569,0.5581552853464602,0.0,0.4069584775565869,0.6570723921667466,0.4741719713786178,0.5438234453948004,0.6422529232340899,0.42447313068919584,0.4169789159650368,0.5329988747795501,0.4082141764346561,0.3316342072431345,0.4508266688214553,0.41921210394288255,0.2847538177069013,0.6455115186805173,0.6823171617494883,0.5395943137350544,0.6052095110338531,0.6590902121489338,0.4189874747584208,0.4920016344459369,0.6191098559417885,0.3716287490174194,0.41772992202246906,0.6143609645424615,0.35028442283017974,0.5865819307995019,0.8550900948591953,0.5221634973335618,0.5309371271042485,0.8480943439261934,0.40294723564851564,0.4421890853840198,0.8039540072016795,0.3910529313859513,0.3931883872414729,0.7873060270585637,0.39692561628460654,0.5076213148582596,0.990724485732621,0.49652986973877816,0.45080249460053107,1.0,0.4051658639450232,0.3803520997661144,0.9665276574351733,0.40066601738417545,0.3429276078332534,0.9489272577547208,0.4088833778770968
1,0.97432077,0.8554219459144476,0.8403442360032816,0.7237722087313384,0.8710103608813682,0.4822415699281371,0.6602902271760849,0.8552021056254467,0.24885832690757115,0.5933247969515001,0.7948657389802579,0.09628168428909945,0.5389794357796522,0.6811889442560728,0.0,0.4742035441391288,0.8136718763753772,0.41548010126297036,0.4769409023322397,0.5158188731677775,0.38897955375282117,0.38521344949557373,0.3458000271994592,0.40567091119068494,0.34205103263437375,0.22213568348984025,0.4447901592532736,0.3159854619122589,0.7911971128962407,0.6394911940650604,0.4577234446366412,0.4547893164221356,0.6244694344977166,0.36678413794117304,0.26418063389703994,0.6103565241731892,0.3245891338832602,0.12898963911863187,0.6251509613996542,0.2762277912686616,0.7546523508607,0.8406826888205822,0.44437865496152074,0.4412619866872291,0.8255832479499178,0.36043385643997417,0.2733953309355558,0.7861675785967543,0.33946361806180136,0.16103053601419653,0.7800881913856056,0.31416930384907166,0.7054574196427628,1.0,0.429618492134467,0.4714350113375092,0.9902299806698989,0.3645899712128895,0.3417446450514589,0.9538997774749747,0.3541913219873259,0.24512538818645624,0.9354089865604743,0.3388463762894177
1,0.9944712,1.0,0.7620723083386594,0.7856911435052354,0.9586901316835312,0.4735293676335571,0.6914019537950737,0.8613671128572309,0.23468507797520755,0.5871612104108817,0.7543104741775051,0.10173305049004183,0.5074858838988244,0.6429988174760495,0.009211500653713511,0.4202805720304366,0.7667179526276688,0.41452766765399574,0.40621034669392825,0.4268059849662113,0.37538109632460526,0.28113256107140805,0.2427623126859353,0.3761126714984152,0.2396089280301641,0.10045188149455453,0.4023244746771174,0.22413230112701427,0.7465751008146276,0.6448876723905801,0.40488434134580553,0.36903141717952626,0.5914445649317575,0.27473396493334634,0.15384521021025893,0.5667800594668423,0.23591972500913172,0.0,0.5616330793637405,0.2143088564947646,0.7178797337455676,0.8395397929853133,0.4146728850975696,0.3823777977478515,0.7824138695946976,0.3173555183383341,0.1879458796583171,0.7414158534448918,0.2868945773152967,0.046943686554913544,0.717800858262582,0.2715079779557089,0.6898231769827958,0.9907884993462865,0.4250431608819447,0.4309208925541544,0.9269958741431162,0.3508071378608474,0.28881849798370746,0.8864143367646534,0.3266932400412983,0.1780801585782461,0.8618485777270235,0.3155007278997458
1,0.9960501,1.0,0.7522600717391064,0.6993430465366297,0.9622395241433689,0.46878608893349816,0.6268566043036748,0.8450229598257684,0.268180453384367,0.5567702435068487,0.7080027296275383,0.1542817318640397,0.5067175136975686,0.6006553295968711,0.06946798424850364,0.45156569174029354,0.7212117252284439,0.4237545042242409,0.42970986900830466,0.3979407709236779,0.39520497313833436,0.33899031992906037,0.22173628597528877,0.3938009390353117,0.30972075467030646,0.08846424525829977,0.4089344234671502,0.3012105704644247,0.6951265234956949,0.6230806773486283,0.4330122076575788,0.3475748618122693,0.5765809777162538,0.3401437746907612,0.1444969092447308,0.55854123962013,0.31215151787960493,0.0,0.5515763545184316,0.30065695346337024,0.6725032117818601,0.795499906459055,0.4446997774010029,0.36006891649878736,0.7332593008396606,0.3753525729335107,0.17751118620912543,0.7020119133783476,0.3486862909910954,0.04408037942666426,0.6856178138217931,0.33727689842117675,0.6616688862354084,0.9305320157514964,0.4573657463884887,0.4186076431455803,0.868931141344474,0.40459400186579453,0.28680596107790224,0.8316466944371161,0.38911689076737793,0.18405460978258337,0.8039434968715052,0.386127462173089
1,0.9931371,1.0,0.7683278463524674,0.6404000146665145,0.9637362266631888,0.4768333112537552,0.5926724710798149,0.8406417833935791,0.3083234523792871,0.5497272974150191,0.6986389380079503,0.20603307328801673,0.5194860958526079,0.6011775683554939,0.11168640526091889,0.4875045126892599,0.6616536150303505,0.4462139009183733,0.4671963338924021,0.3705975721241075,0.41357145266892725,0.4014549661160241,0.20697802437420854,0.4059145841236039,0.37957968583566554,0.08361056232159769,0.41224058895697446,0.37336065038683436,0.6294981243329842,0.6176083126731566,0.46891533190194873,0.3247378221527013,0.5655812016940659,0.3934020228534085,0.13618144805278692,0.5401002714553843,0.3685257576318708,0.0,0.5259972632294386,0.3595999853334855,0.6173545483793726,0.7681366180065679,0.47654742263502636,0.34664235444552416,0.7011602886856836,0.4175738741067194,0.18072160723968794,0.6684757109555575,0.39475557641750497,0.056579851411296456,0.6520526190630963,0.3876563269311637,0.6262531669109135,0.8883135947390811,0.48569727522298606,0.41347797788366836,0.8188682474547457,0.4443168579436454,0.29445174487637216,0.7807846780344951,0.43371012348033133,0.19876376305129345,0.7593412660731786,0.43419854157593074
1,0.9917444,1.0,0.8052197711523699,0.5916277349472339,0.9655843224639732,0.5162098152411607,0.5623934425862132,0.8260063178672992,0.34333602262972895,0.5379087174812532,0.6714181573615947,0.2301182550591382,0.5210703515519058,0.5748216665616992,0.11405580103017715,0.5012863021070718,0.6131842298523693,0.4530681606826068,0.4817464965210065,0.33578856184449424,0.42514577851035695,0.4399210307377919,0.1820203350774312,0.4171787891253928,0.4240064927880414,0.06743956024066239,0.4210123264013586,0.4167544219056031,0.5796723098757401,0.6112761015789099,0.4793554496749156,0.2953881829133229,0.5684202211392784,0.43763829557020606,0.12429766326050667,0.5490913571539311,0.41950416672820245,0.0,0.540251650002502,0.40837226505276614,0.5769466229401432,0.7576302813409157,0.48111329293509963,0.3178408457958648,0.6993627751638741,0.4481341271880926,0.1634559590792336,0.6721008280581382,0.4279110980859526,0.0472216805500808,0.6576393967207401,0.4145513132252963,0.5975458252584145,0.8859441989698229,0.48414819026177086,0.4026599055063528,0.8230587250769504,0.4552485869568764,0.28893796652337855,0.7888342002499071,0.4438977892219132,0.196091516775452,0.7620231900831875,0.43957503737310044
1,0.9874093,1.0,0.8442952314603274,0.5753538746215905,0.9704302533474061,0.5440950269136051,0.5452796769128103,0.8374112213661967,0.35513189965407055,0.5235266718311866,0.6847233699679715,0.22815219891987637,0.5086043850549093,0.5872125955987044,0.10871143533445982,0.49179340639033153,0.6041609717337156,0.44909095340751903,0.488184644118732,0.332749348364732,0.40410788980964696,0.4537950346848507,0.18469185830155993,0.3851304947323104,0.4376697437026289,0.07022452626928843,0.38034003964376434,0.4291029594875747,0.5659113056742859,0.6077343606150788,0.48611068536411567,0.2886219362361537,0.5401622686763511,0.4545441771477949,0.12221494075700184,0.5052278259391851,0.43697279043973536,0.0,0.48413414228759527,0.4246461253784095,0.559869162027023,0.7575060938534609,0.48631444056615064,0.31156336685046837,0.6768278758635506,0.4617993708094629,0.16478500755449055,0.6295176788970993,0.4430948318213074,0.05545439673822933,0.597113373691845,0.42959264737463926,0.5751576254461542,0.8912885646655402,0.4865235222838062,0.3790183606697927,0.81223369818829,0.46414378339471535,0.26792301131023805,0.7700475240246095,0.456288451218074,0.1792161150193295,0.7346388935608349,0.4539579621446537
1,0.98225003,0.9686014286573974,0.9884925702300691,0.5956822894709358,1.0,0.6466470905867518,0.5432300798412679,0.9275802480625617,0.3626928541368555,0.5087339021255171,0.8100609429203991,0.16209430996100227,0.4855015011235242,0.7041428987308505,0.01952630475492445,0.463967066505021,0.6344420618666713,0.38388780621269347,0.48627291003411616,0.36642201997407753,0.18418633498251524,0.44003977126344823,0.21754914987319296,0.08197378245767234,0.41617708360235567,0.10015162671094263,0.011507429769930855,0.4043177105290642,0.5470790704124876,0.5383071530926768,0.49106008227792575,0.2841390477321212,0.31163362074627304,0.4497021429430692,0.12068380378071952,0.1872298662363432,0.42492213200916534,0.0,0.09947006510346529,0.4089945687657772,0.49976565114818716,0.6881128365029062,0.4966915315170887,0.26805618955385535,0.4614981586585002,0.4656455271522841,0.1228234398542119,0.33271880612115334,0.44294978527550366,0.012040582317439819,0.23677945110336407,0.4276025320039112,0.4832740698366706,0.8218235446315174,0.50042244746115,0.3098211973754965,0.6247908908708216,0.4755337453464915,0.2046870992255338,0.5233033280591689,0.46903611413837254,0.12031825419218684,0.4402005675895589,0.4691713242107605
1,0.97874653,0.7145722416961291,1.0,0.5549858496508434,0.8042242708604532,0.7651993947786452,0.5133988888223436,0.809624978461314,0.5414940427453303,0.4913370888689427,0.7452015109152401,0.3621752060481888,0.47872617347950436,0.6822257732231056,0.22421693512987984,0.46814393799029,0.5785721046031788,0.4591299502817952,0.492751130134864,0.4412143228174236,0.2189839777330863,0.4682158449720944,0.3632184173687964,0.09349409053920293,0.4530716430763127,0.2966334562138952,0.0,0.4450141503491566,0.48638896540100945,0.5362191084933485,0.5019768067090118,0.3604567490607875,0.27890507382266716,0.48197509560190444,0.27739878075315594,0.13218165822098626,0.46378409328578823,0.2131278920009408,0.025099486718963226,0.4505995777301404,0.42517248242631883,0.624909285972121,0.51094496235133,0.3174466658114079,0.38557502317373954,0.4972668650096755,0.24546539912285664,0.24205599806812134,0.47832749652866535,0.19037502153868602,0.1385231504714614,0.46376487354591267,0.38789161104340314,0.7163070492188846,0.5179764540719849,0.3047066902617469,0.5251807677456762,0.5059738002150194,0.2519726763688228,0.41502076517989994,0.4998107832944163,0.21126000055340272,0.32695756784528873,0.4979020449866212
